| time |ARegister|DRegister| RAM16K[0]  | RAM16K[1]  | RAM16K[2]  | RAM16K[3]  | RAM16K[4]  | RAM16K[5]  | RAM16K[16] | RAM16K[17] | RAM16K[18] | RAM16K[19] | RAM16K[20] | RAM16K[21] | RAM16K[22] | RAM16K[23] | RAM16K[24] | RAM16K[25] | RAM16K[26] |
| 326  |      19 |       1 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          4 |          9 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 327  |      19 |       9 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          4 |          9 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 328  |      20 |       9 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          4 |          9 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 329  |      29 |       9 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          4 |          9 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 330  |      29 |       9 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          4 |          9 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 331  |       1 |       9 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          4 |          9 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 332  |       1 |       1 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          4 |          9 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 333  |      42 |       1 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          4 |          9 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 334  |      42 |       1 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          4 |          9 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 335  |      18 |       1 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          4 |          9 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 336  |      18 |       1 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |          9 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 337  |      44 |       1 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |          9 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 338  |      44 |       1 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |          9 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 339  |      19 |       1 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |          9 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 340  |      19 |       1 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 341  |      16 |       1 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 342  |      16 |      10 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 343  |      19 |      10 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 344  |      19 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 345  |      29 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 346  |      29 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 347  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 348  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 349  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 350  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 351  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 352  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 353  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 354  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 355  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 356  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 357  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 358  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 359  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 360  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 361  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 362  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 363  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 364  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 365  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 366  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 367  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 368  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 369  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 370  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
| 371  |      52 |       0 |          0 |          0 |          0 |          0 |          0 |          0 |         10 |          5 |          5 |         10 |          0 |          1 |          2 |          3 |          4 |          5 |          6 |
