| time | RAM16K[16] | RAM16K[17] | RAM16K[18] | RAM16K[19] | RAM16K[20] | RAM16K[21] | RAM16K[22] | RAM16K[23] | RAM16K[24] | RAM16K[25] | RAM16K[26] | RAM16K[27] | RAM16K[28] | RAM16K[29] | RAM16K[30] | RAM16K[31] | RAM16K[32] | RAM16K[33] | RAM16K[34] |
| 316  |         35 |          6 |          0 |        113 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 317  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 318  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 319  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 320  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 321  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 322  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 323  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 324  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 325  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 326  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 327  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 328  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 329  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 330  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 331  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 332  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 333  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 334  |         35 |          6 |          0 |        110 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 335  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 336  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 337  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 338  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 339  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 340  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 341  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 342  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 343  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 344  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 345  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 346  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 347  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 348  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 349  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 350  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 351  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 352  |         35 |          6 |          0 |        107 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 353  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 354  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 355  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 356  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 357  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 358  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 359  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 360  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 361  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 362  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 363  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 364  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 365  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 366  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 367  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 368  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 369  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 370  |         35 |          6 |          0 |        104 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 371  |         35 |          6 |          0 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 372  |         35 |          6 |          0 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 373  |         35 |          6 |          0 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 374  |         35 |          6 |          0 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 375  |         35 |          6 |          0 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 376  |         35 |          6 |          0 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 377  |         35 |          6 |          0 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 378  |         35 |          6 |          0 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 379  |         35 |          6 |          0 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 380  |         35 |          6 |          0 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 381  |         35 |          6 |          0 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 382  |         35 |          6 |          0 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 383  |         35 |          6 |          0 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 384  |         35 |          6 |          0 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 385  |         35 |          6 |          5 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 386  |         35 |          6 |          5 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 387  |         35 |          6 |          5 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 388  |         35 |          6 |          5 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 389  |         35 |          6 |          5 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 390  |         35 |          6 |          5 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 391  |         35 |          6 |          5 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 392  |         35 |          6 |          5 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 393  |         35 |          6 |          5 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 394  |         35 |          6 |          5 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 395  |         35 |          6 |          5 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 396  |         35 |          6 |          5 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 397  |         35 |          6 |          5 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
| 398  |         35 |          6 |          5 |        101 |          5 |          6 |          5 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |
